url,title,company,sector,job_role,salary,qualification,specialization,location,gender,age_limit,openings,experience,job_type,open_until,description,skills,additional_skills,company_jobs_count,company_logo
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031408123443482,Import and Export Trainer,sevens Global Trading Pvt Ltd,Education & Support services,Teacher,7500-10000 p.m |,Job Fair,,Thanjavur,All,18-45,10,Fresher,Trainee,31-05-2025,Lead training sessions Evaluate training results Provide one-on-one mentorship Develop training objectives Select training methods Implement training activities Assess the training's impact Design training courses,Trainer,N/A,7,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031504522004407,Sales Executive,SRI SAKTHISARADHA ENTERPRISES LLP,Automotive,Sales Executive,"15,000 - 25,000 p.m |",Job Fair,,Coimbatore,Male,21-30,5,2 Years,Regular,31-05-2025,TWO WHEELER SALES,Communication Analyst,COMPUTER KNOWLEDGE,1,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031703254734672,VMC (Vertical Machining Center) operator,TOOLCOM INNOVATIVE SOLUTIONS PRIVATE LIMITED,Manufacturing,Machine Operator,"15,000 - 25,000 p.m |",Job Fair,,Coimbatore,Male,18-26,8,2 Years,Regular,31-05-2025,"A VMC (Vertical Machining Center) operator's job involves setting up, operating, and maintaining VMC machines to produce precise parts according to engineering drawings and specifications, including programming, quality control, and troubleshooting.",CNC Operator - Vertical Machining Centre,N/A,1,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031704592734770,VMC OPERATOR,Gedee Weiler Private Limited,Manufacturing,Machine Operator,"15,000 - 25,000 p.m |",Job Fair,,Coimbatore,Male,21-28,5,4 Years,Trainee,31-05-2025,Knowledge in VMC Machine Operations. Should have adequate knowledge to read the drawings. Should decide on tools and inserts for specific operations. Tool handling and maintenance of tools. Inspect and measure finished products and compare with requirements,Machine Operator – CNC Milling,N/A,10,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2220630101014537.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031810394931247,Pharmacist,APOLLO HOSPITALS ENTERPRISE LTD PHARMACY DIVISION,Retail,Retail Sales Associate,"15,000 - 25,000 p.m |",Job Fair,,Tiruppur,All,18-35,25,Fresher,Regular,31-05-2025,"Job Responsibilities Prescription Filling To attend the doctor’s prescription at the sales counter and advise the dosage of medicines to the patients Dispense drugs pursuant to a prescription issued by the doctor. In case the prescribed medicines not available, arrange the same from the in-house pharmacies for the honor of 100% prescription. Substitution of medicines is to be consulted with the doctor Cross-check the issuing medicines with bill with regard to patient name, items name, quantity, expiry and acknowledge the bill Customer Service To counsel the patients /customers on health, reaction of medicines To maintain good relations with customers/doctors To maintain free home delivery register and follow-up the medicines deliveries to the customers in time Handle all the inbound calls primarily focusing on drug information, patient counselling/education and free home delivery orders. In addition, handle patient queries and issues with respect to drug therapy and drug information Handle cash in billing counter as and when required Cold Chain Management Storing the drugs under proper conditions of refrigeration and security Inventory Management & Sales To enter stocks in computer and take printout of receipt from stores(RS) for cross-checking with items issues list from stores To maintain record for no stock items and follow-up the same Ensure that 100% physical stock is tallied according to category (Tablets, Syrups, Injections, Fluids, Ointments, Liquids, Capsules, Powders, Drops, Surgicals, and Miscellaneous) twice a week. Daily rack wise verification of fast moving items Ensure shift hand-over and take-over is given before leaving the work area Focus on sales and strive to attain the target of the pharmacy Check quantity, MRP, batch number and date of expiry of the received items Bill management Perform any other job assigned by the in-charge as per exigencies of work Compensation & Benefits This job is on company rolls offering competitive pay, benefits and attractive incentives. NOTE: Eligibility for candidates with D. Pharm / B.Pharm / M.Pharm qualification with valid PCI License ONLY . Incase awaiting for PCI License apply for ""Trainee Pharmacist"" role on https://careers.apollopharmacy.app",Billing Executive,N/A,31,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200625105730315.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031811164121594,Customer Engagement Specialist-Hindi,Frank David Labs Private Limited,IT-ITES,Technical Support Executive-Voice,"~15,000 p.m |",Job Fair,Voice,Kanniyakumari,All,N/A,10,1 Year,Regular,31-05-2025,"Job Description: Responding to queries, complaints, and requests via Phone, E-mail, Chat, Telegram, Social-Media, and In-app tool / ticketing support to all assigned clients in a timely manner Provide timely and effective responses to Client inquiries, complaints, & requests through various channels such as phone, email, chat, Telegram, social media, and in-app tools/ticketing support Handle both inbound & outbound queries from prospective clients regarding product features, offered services, and available packages/plans Develop and maintain a deep understanding of the designated function/domain, becoming a subject matter expert in the designated area Ensure accurate and thorough documentation of client interactions, recording and filing information in prescribed formats using designated tools Develop informative materials such as info videos / guides, and written content on the managed subject, addressing queries and assisting clients on processes, systems, institute info, rules, regulations, and any other details relevant to the counselling /admission process that is beneficial for clients",Technical Support Executive-Voice,"Hindi, English",9,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2240621094855086.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031811140221335,Customer Engagement Specialist,Frank David Labs Private Limited,IT-ITES,Technical Support Executive-Voice,"~15,000 p.m |",Job Fair,Voice,Kanniyakumari,All,N/A,10,1 Year,Regular,31-05-2025,"Responding to queries, complaints, and requests via Phone, E-mail, Chat, Telegram, Social-Media, and In-app tool / ticketing support to all assigned clients in a timely manner Provide timely and effective responses to Client inquiries, complaints, & requests through various channels such as phone, email, chat, Telegram, social media, and in-app tools/ticketing support Handle both inbound & outbound queries from prospective clients regarding product features, offered services, and available packages/plans Develop and maintain a deep understanding of the designated function/domain, becoming a subject matter expert in the designated area Ensure accurate and thorough documentation of client interactions, recording and filing information in prescribed formats using designated tools Develop informative materials such as info videos / guides, and written content on the managed subject, addressing queries and assisting clients on processes, systems, institute info, rules, regulations, and any other details relevant to the counselling /admission process that is beneficial for clients",Customer Relationship Executive,N/A,9,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2240621094855086.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031810350531623,PHARMACIST,APOLLO HOSPITALS ENTERPRISE LTD PHARMACY DIVISION,Retail,Retail Trainee Associate,"15,000 - 25,000 p.m |",Job Fair,,Tiruvallur,All,18-35,25,Fresher,Part Time,31-05-2025,"Job Responsibilities Prescription Filling To attend the doctor’s prescription at the sales counter and advise the dosage of medicines to the patients Dispense drugs pursuant to a prescription issued by the doctor. In case the prescribed medicines not available, arrange the same from the in-house pharmacies for the honor of 100% prescription. Substitution of medicines is to be consulted with the doctor Cross-check the issuing medicines with bill with regard to patient name, items name, quantity, expiry and acknowledge the bill Customer Service To counsel the patients /customers on health, reaction of medicines To maintain good relations with customers/doctors To maintain free home delivery register and follow-up the medicines deliveries to the customers in time Handle all the inbound calls primarily focusing on drug information, patient counselling/education and free home delivery orders. In addition, handle patient queries and issues with respect to drug therapy and drug information Handle cash in billing counter as and when required Cold Chain Management Storing the drugs under proper conditions of refrigeration and security Inventory Management & Sales To enter stocks in computer and take printout of receipt from stores(RS) for cross-checking with items issues list from stores To maintain record for no stock items and follow-up the same Ensure that 100% physical stock is tallied according to category (Tablets, Syrups, Injections, Fluids, Ointments, Liquids, Capsules, Powders, Drops, Surgicals, and Miscellaneous) twice a week. Daily rack wise verification of fast moving items Ensure shift hand-over and take-over is given before leaving the work area Focus on sales and strive to attain the target of the pharmacy Check quantity, MRP, batch number and date of expiry of the received items Bill management Perform any other job assigned by the in-charge as per exigencies of work Compensation & Benefits This job is on company rolls offering competitive pay, benefits and attractive incentives. NOTE: Eligibility for candidates with D. Pharm / B.Pharm / M.Pharm qualification with valid PCI License ONLY . Incase awaiting for PCI License apply for ""Trainee Pharmacist"" role on https://careers.apollopharmacy.app",Billing Executive,N/A,31,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200625105730315.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031911532125988,Trading officer,SBTC ALPHA GROUP,Management and Entrepreneurship & Professional,Training Centre Manager,"~15,000 p.m |",Job Fair,,Thanjavur,All,18-28,90,1 Year,Regular,31-05-2025,Theoretical and practical solutions for Trading management,Executive Procurement - RSS Trading,Commutation Skills And Team work,2,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2230108161821870.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031810432731072,PHARMACY ASSISTANTS,APOLLO HOSPITALS ENTERPRISE LTD PHARMACY DIVISION,Retail,Retail Sales Associate,"15,000 - 25,000 p.m |",Job Fair,,Tiruppur,All,18-35,25,Fresher,Regular,31-05-2025,"Job Responsibilities Assist the Pharmacist in dispensing drugs according to a prescription issued by the doctor. In case the prescribed medicines are not available, arrange the same from the in-house pharmacies for the honor of 100% prescription. Substitution of medicines is to be consulted with the doctor Cross check the issuing medicines with the bill concerning patient name, items name, quantity, expiry and acknowledge the bill Checking out the availability of stock in the pharmacy and based on the availability of stock-raising the indent for the stock Customer Service To counsel the patients /customers on health, the reaction of medicines To maintain good relations with customers/doctorsTo maintain the free home delivery register and follow-up the medicines deliveries to the customers in time Handle all the inbound calls primarily focusing on drug information, patient counseling/education, and free home delivery orders. Also, handle patient queries and issues concerning drug therapy and drug information Handle cash in billing counter as and when required Cold Chain Management Storing the drugs under proper conditions of refrigeration and security To prepare bills in computer and collect the cash Check quantity, MRP, batch number, and date of expiry of the received items from stores before entering into computer Inventory Management & Sales To enter stocks in computer and take the printout of receipt from stores (RS) for cross-checking with items issues list from stores based on the stock availability If necessary importing/exporting the stock from nearby pharmacies through BT (Branch Transfers) If a stock is not available at near pharmacies, directly communicating with DC – in charge and visiting the DC and collecting the necessary stock with the period based on the emergency To maintain the record for no stock items and follow-up the same Ensure that 100% physical stock is tallied according to category (Tablets, Syrups, Injections, Fluids, Ointments, Liquids, Capsules, Powders, Drops, Surgicals, and Miscellaneous) twice a week. Daily rack wise verification of fast-moving items Ensure shift hand-over and take-over is given before leaving the work area Focus on sales and strive to attain the target of the pharmacy Perform any other job assigned by the in-charge as per exigencies of work Compensation & Benefits This job is on company rolls offering competitive pay, benefits and attractive incentives. NOTE: Eligibility for candidates with Non- Pharmacy qualification with relavant Pharmacy Retail experience ONLY.",Billing Executive,N/A,31,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200625105730315.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032105393604183,Service Engineer - Diesel Generator,MS ENGINEERS,Automotive,Technician,"~15,000 p.m |",Job Fair,,Coimbatore,Male,20-45,3,1 Year,Regular,31-05-2025,"We are hiring  ITI MMV,Motor Mechanic, DIesel Engine, Electromech candidates for role of Trainee and Service engineer to work with Ashok Leyland at Coimbatore. Candidates will be given trainining by Ashok Leyland team with certificate. Fresher and experienced candidates can apply Our salary package will be 10,000 - 20,000 based on skill and competency level.","Engineer Trainee, Mechanic (Engine), Service Engineer, Service Engineer - Breakdown Service",N/A,6,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032401225431122,Sales,GRASP CLOTHING,Retail,Retail Sales Associate,"~15,000 p.m |",Job Fair,,Coimbatore,All,18-30,20,Fresher,Regular,31-05-2025,TEXTILE,Counter Sale Executive,N/A,4,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032501044331363,FIELD SALES EXECUTIVE,PAYTM,Retail,Retail Sales Associate,"15,000 - 25,000 p.m |",Job Fair,,Pudukkottai,Male,18-45,30,Fresher,Regular,31-05-2025,Candidate must have smart phone & two wheeler Intrested in Field Sales,Sales Associate,N/A,2,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2241219142923991.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032504541806844,Marketing,ZEE TEL,"Banking, Financial Services and Insurance",Marketing Executive,"~15,000 p.m |",Job Fair,,Tiruppur,Male,18-40,20,Fresher,Regular,31-05-2025,"MArketing in field , Freshers ok -  No target , Food accomadation FREE , 9:30 to 6:30 only freshers ok higher secondary ok",Search Engine Marketing Executive,no,11,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200920180105043.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032505545534256,Admin Executive,GREEN ECO INDUSTRIES,Manufacturing,PRODUCTION MANAGER,"15,000 - 25,000 p.m |",Job Fair,,Tirunelveli,All,N/A,10,Fresher,Regular,31-05-2025,Wanted Admin Executive,Multifunctional Administration Executive,N/A,2,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032505412606656,Relationship Manager,Equitas Bank,"Banking, Financial Services and Insurance",Accounts Executive,"~15,000 p.m |",Job Fair,,Tirunelveli,All,18-32,10,1 Year,Regular,31-05-2025,Wanted Relationship Manager,Accounts Executive,N/A,3,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2221012153004824.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032610201025011,Customer service,Prograd,Management and Entrepreneurship & Professional,Security Officer,"15,000 - 25,000 p.m |",Job Fair,,Tirunelveli,All,N/A,15,Fresher,Regular,31-05-2025,"Customer Service, Security service and Ground Handling",Service Supervisor,N/A,1,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032611504834337,STORE ASSISTANT,Greenerg Mobility Solutions Pvt Ltd,Manufacturing,Stores Assistant,"~15,000 p.m |",Job Fair,,Coimbatore,Male,20-25,1,1 Year,Regular,31-05-2025,STORES ASSISTANT FOR ELECTRONICS INDUSTRY,Stores Ops Assistant,N/A,4,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032611540934551,PURCHASE ENGINEER,Greenerg Mobility Solutions Pvt Ltd,Manufacturing,Purchase Executive,"~15,000 p.m |",Job Fair,,Coimbatore,Male,20-30,1,3 Years,Regular,31-05-2025,PURCHASE ENGINEER FOR ELECTRONICS ITEMS,Purchase Executive,N/A,4,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032611484134024,Production Assembly Operator,Greenerg Mobility Solutions Pvt Ltd,Manufacturing,Trainee,"~15,000 p.m |",Job Fair,,Coimbatore,Male,18-25,5,1 Year,Regular,31-05-2025,ELECTRONICS PARTS ASSEMBLY AND PCB BOARD SOLDARING AND MOTOR TESTNG OPERATORS,"Fitter Electronic Assembly, Sub-assembly Technician (Electronic)",N/A,4,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032505483931878,Marketing  Excutive,GALAXY BOOK PUBLICATION,Retail,Sales Associate,"~15,000 p.m |",Job Fair,,Tirunelveli,All,N/A,8,Fresher,Regular,31-05-2025,Wanted Marketing Executive,Retail Sales Associate,N/A,7,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200630130245816.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032611580034244,DESIGN ENGINEER (Electronics),Greenerg Mobility Solutions Pvt Ltd,Manufacturing,CAD Operator,"15,000 - 25,000 p.m |",Job Fair,,Coimbatore,Male,20-30,2,5 Years,Regular,31-05-2025,"WORKING KNOWLEDGE IN SOLIDWORKS, CERO, AUTOCADD",Plastics Product & Mould Designer,N/A,4,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032610083043877,Trainer,Abi Educational Trust,Education & Support services,Teacher,"~15,000 p.m |",Job Fair,,Tirunelveli,All,N/A,25,Fresher,Regular,31-05-2025,Teaching Faculty,Trainer,N/A,5,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032604340211952,Receptionist,Tvkregency,Food Processing,Supervisor,"~15,000 p.m |",Job Fair,,Tirunelveli,All,N/A,5,Fresher,Regular,31-05-2025,RECEPTIONIST,Receptionist,N/A,1,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032810525734854,Trainee,ANNAI ENTERPRISES,Manufacturing,Trainee,"15,000 - 25,000 p.m |",Job Fair,,Kancheepuram,All,18-30,100,Fresher,Trainee,31-05-2025,ANNAI ENTERPRISES WATEND TRAINEE.,Management Trainee,N/A,1,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032603165634867,OPERATOR,VARUN BEVERAGES LIMITED,Manufacturing,Machine Operator,"~15,000 p.m |",Job Fair,,Tirunelveli,All,N/A,10,Fresher,Regular,31-05-2025,Operator,Assembly Machine Operator,N/A,1,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2250318153617098.PNG
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032812004834521,TECHNICIAN,CROSSFIELDS WATER PURIFIERS PVT LTD,Manufacturing,Trainee,"15,000 - 25,000 p.m |",Job Fair,,Erode,All,N/A,3,1 Year,Regular,31-05-2025,TECHNICIAN,Clutch Specialist,N/A,2,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2210311163441672.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25040303122134625,Sales Person,SURUTHI SILKS,Manufacturing,Sales Executive,"~15,000 p.m |",Job Fair,,Ramanathapuram,All,18-40,5,1 Year,Regular,31-05-2025,Sales Person- minimum 12th can apply.,Distributor Salesman,N/A,7,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200730170419993.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25040212010634050,Qc inspector,Shivam Corporate,Manufacturing,Trainee,"15,000 - 25,000 p.m |",Job Fair,,Chennai,All,19-35,100,Fresher,Apprentice,31-05-2025,yes,Area Sales Officer,d,4,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031909491734714,MARKETING  & SALES EXECUTIVE,ANNAI PRODUCTS,Manufacturing,Sales Executive,"15,000 - 25,000 p.m |",Job Fair,,Namakkal,Male,20-50,5,1 Year,Regular,31-05-2025,SALES & PAYMENT COLLECTION,Area Sales Officer,N/A,31,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25040709563221032,Business Development Executives - Chennai,Double Focus,IT-ITES,Business Development Executive,"~15,000 p.m |",Job Fair,,Chennai,Female,20-30,6,Fresher,Regular,31-05-2025,"Key Responsibilities: Lead Generation and Prospecting : Identify potential clients in various industries (e.g., healthcare, e-commerce, real estate). Reach out to new businesses, build relationships, and pitch web design and development services. Attend networking events, conferences, and meetings to generate leads and establish contacts. Client Relationship Management : Build and maintain strong relationships with existing clients. Act as a point of contact for inquiries, project updates, and feedback. Understand client needs and propose tailored web design solutions. Sales and Negotiations : Convert leads into clients by discussing pricing, timelines, and web development strategies. Create proposals and quotes for potential clients. Negotiate contracts and agreements, ensuring profitability for the company. Market Research and Strategy : Conduct research on market trends and competitors to stay updated on industry needs. Identify opportunities for expansion or new service offerings. Collaborate with marketing teams to develop promotional strategies. Project Coordination : Work closely with the design and development teams to ensure smooth project execution. Ensure that the project scope, deadlines, and deliverables align with client expectations. Track project progress and resolve any issues that arise during the development phase. Client Consultation and Solution Selling : Consult with potential clients to understand their business needs and goals. Offer advice on how a custom web design solution can help solve specific challenges. Sell digital services such as responsive web design, e-commerce solutions, SEO, and UX/UI improvements. Reporting and Analysis : Regularly update management on sales performance, pipeline status, and key metrics. Use CRM tools to track leads, opportunities, and client interactions. Measure the success of marketing strategies and adjust tactics as necessary.",Business Development Executive,Basic computer Knowledge,3,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2240831164435935.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25040710040626586,Trainee Graphic Designer,Double Focus,Media & Entertainment,Graphic Designer,"~15,000 p.m |",Job Fair,,Chennai,Female,20-30,3,Fresher,Trainee,31-05-2025,A trainee graphic designer role is an entry-level position designed to help individuals gain practical experience and develop their skills in graphic design. Here are some key aspects of the role:,Graphic Designer,N/A,3,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2240831164435935.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25041112223931414,Accounts & Sales,MODERN POWER TOOLS,Retail,Billing Executive,"~15,000 p.m |",Job Fair,,Ramanathapuram,All,21-30,2,1 Year,Regular,31-05-2025,Accounts & Sales person - Any degree candidate with system knowledge can apply. B.com is preferable.,Billing Executive,N/A,1,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2250408155619579.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25041102303234188,"Foxconn & iPhone, manufacturing",Deepak enterprises,Manufacturing,Machine Operator,"15,000 - 25,000 p.m |",Job Fair,,Kancheepuram,Female,19-30,100,Fresher,Apprentice,31-05-2025,Assembly operator quality supervisor HR,Smartphone Assembly Quality Supervisor,N/A,10,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2231207174502365.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25040709003434000,CNC Machine  operators,GLOMITH ENGINEERS,Manufacturing,Machine Operator,"15,000 - 25,000 p.m |",Job Fair,,Coimbatore,Male,18-25,7,1 Year,Regular,31-05-2025,CNC AND VMC OPERATORS,"Machine Operator – CNC Lathe, Machine Operator – CNC Milling",N/A,5,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2230804222636408.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25022606384036023,DATA ENTRY OPERATOR,Aauraa Home Fashion Private Ltd,Textiles & Handlooms,Designer,"~15,000 p.m |",Job Fair,,Karur,All,18-35,4,1 Year,Regular,01-06-2025,DATA ENTRY OPERATOR-4 COMPUTER KNOWLEDGE PERSON NEEDED,Data Entry Operator/ Documentation Officer - Life Sciences,N/A,1,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2240715113506979.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032112480339726,SECURITY OFFICER (ASO),Avigna Enterprises,Management - Security,SECURITY GUARD,"15,000 - 25,000 p.m |",Job Fair,,Chennai,Male,25-50,3,1 Year,Regular,31-05-2025,"Wanted security guard & ASO Location: Ambattur, chennai Salary: 16,000.00 to 20,000.00 Duty hours : 12hrs Shift : rotational shift Accomodation and food not provide by company,","Armed Security Guard, Unarmed Security Guard",N/A,5,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2220128113600938.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25022802560423377,"TRAINEE OPERATOR,LAB CHEMIST, INCHARGE",Europrogetti India Private Limited,Life Sciences,Lab Technician/ Assistant - Life Sciences,"~15,000 p.m |",Job Fair,Life Sciences,Erode,All,18-25,6,Fresher,Regular,01-06-2025,"TRAINEE OPERATOR,LAB CHEMIST, INCHARGE",MySQL,N/A,2,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2240322185119590.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032602145004924,Service Advisor,Anaamalais Agencies Madurai Private Ltd,Automotive,Automotive Engine Repair Technician Level 4,"15,000 - 25,000 p.m |",Job Fair,,Virudhunagar,Male,18-35,3,1 Year,Regular,31-05-2025,"reeting customers and directing them to available mechanics Consulting with mechanics regarding necessary repairs and possible alternatives to expensive repairs Using your knowledge of our products and services to sell or provide in-depth information about available parts and service options to customers Answer questions about service outcomes, schedule and book appointments, vehicle drop-off and vehicle pick-up Provide customers with information and advice on warranty protections, potential cost savings and the advantages of trading in versus fixing their car Manage and oversee the dealership’s workflow and schedule Call customers to advise them about service changes or car pick-up times Maintain positive customer relationships to ensure repeat business",Automotive Engine Repair Technician Level 4,N/A,14,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200714152236250.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032602185304006,INSURANCE RUNNER,Anaamalais Agencies Madurai Private Ltd,Automotive,Sales Executive,"15,000 - 25,000 p.m |",Job Fair,,Virudhunagar,Male,18-30,2,1 Year,Regular,31-05-2025,"The Insurance Operations Executive processes policy documents, monitors policy schedule and updates policy renewal status . He/She prepares application and administrative documents for submission. He/She handles and provides case management for clients' insurance application.",Area Sales Officer,N/A,14,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200714152236250.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032811590604951,INSURANCE RUNNER,Anaamalais Agencies Madurai Private Ltd,Automotive,Sales Consultant (Automotive finance),"15,000 - 25,000 p.m |",Job Fair,,Virudhunagar,Male,19-30,2,Fresher,Regular,31-05-2025,"Job Summary: The Insurance Runner is responsible for following up on policy renewals, handling customer inquiries, conducting calling activities, maintaining reports, and ensuring timely reporting. This role requires strong communication skills, attention to detail, and the ability to manage multiple tasks efficiently. Key Responsibilities: Follow up with clients on policy renewals to ensure timely payments and continuity of coverage. Handle customer inquiries and provide necessary information related to policy status, renewal procedures, and documentation. Conduct calling activities to remind clients about renewals, address queries, and provide updates. Maintain accurate and up-to-date records of client interactions, renewal statuses, and pending follow-ups. Prepare and update daily, weekly, and monthly reports on policy renewals and customer interactions. Ensure timely reporting of renewal progress and client feedback to management. Coordinate with internal teams to streamline the policy renewal process. Adhere to company guidelines and regulatory requirements while handling customer data.",Area Sales Officer,Sales officer (Auto Insurance),14,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2200714152236250.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032905405421909,Sales Consultant,Hive Technology,IT-ITES,Sales/Pre-Sales Executive,"25,000 - 50,000 p.m |",Job Fair,Sales Executive,Chennai,Male,24-35,2,2 Years,Regular,31-05-2025,Job Description : Energetic Sales Executive is required for Solidworks software sales team with high growth targets Meet with potential clients to determine their needs Lead Generation and follow up Fast learner and passion for sales Self-motivated with a results-driven approach Customer Relationship Management Good communication and Presentation skills Fresher/Experience Bike is mandatory,"Area Sales Officer, Field Sales Executive-Telecom Plan & Services, Sales Consultant Level 4, Sales Director, Sales Executive",N/A,4,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2241106134315596.jpg
